,Official English Name,Debut,Affiliations,Occupations,Status,Birthday,Devil Fruit,Observation Haki,Armament Haki,Conquerers Haki,Origin,Age,Height,Blood Type,Fruit Type,Bounty
1327,Solo,3.0,['Helmeppo'],Pet,Deceased,November 11,0,0,0,0,East Blue,,,,,
1328,Spacey,433.0,['Automata'],First Lieutenant,Alive,March 21,0,0,0,0,,,,,,
1329,Spandam,355.0,"['CP0', '  CP9  (former)', ' CP5 (former)']",CP0 Chief (former),Alive,March 11,0,0,0,0,Grand Line,39.0,192.0,XF,,
1330,Spandine,392.0,['CP9 (former)'],CP9 Chief (former),Alive,January 19,0,0,0,0,Grand Line,64.0,275.0,XF,,
1331,Spartan,703.0,['Corrida Colosseum'],Gladiator,Alive,,0,0,0,0,,,,,,
1332,Spector,223.0,,Hotel owner,Alive,,0,0,0,0,,,,,,
1333,Speed,917.0,"['Beasts Pirates (former)', '  Kurozumi Tama ', ' Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Shinuchi,Alive,December 11,1,0,1,0,Grand Line,24.0,298.0,X,Artificial Zoan,
1334,Speed Jil,553.0,['Whitebeard Pirates'],14th Division Commander,Alive,April 6,0,0,0,0,East Blue,,,,,
1335,Spencer,966.0,['Roger Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1336,Sphinx,529.0,"['World Government, Impel Down']",Level 2 Guardian,Alive,,0,0,0,0,,,,,,
1337,Splash and SplattaSplash and Splatter,610.0,,Pirates,Alive,January 18,0,0,0,0,,,,S (RH-),,
1338,Splash and SplattaSplash and Splatter,610.0,,Pirates,Alive,January 18,0,0,0,0,,,,S (RH-),,
1339,Spoil,448.0,"[""Thriller Bark Victim's Association""]",Chairman of Thriller Bark Victim's Association,Alive,September 15,0,0,0,0,,,,,,
1340,Squard,551.0,"['Maelstrom Spider Pirates', ' Whitebeard Pirates']",Pirate Captain,Alive,September 6,0,0,0,0,Grand Line,52.0,228.0,F,,210000000.0
1341,Stainless,96.0,['Marines'],Vice Admiral,Alive,,0,0,0,0,,,,,,500000000.0
1342,Stalker,524.0,['Marines G-1 Branch'],Marine Lieutenant Junior Grade,Alive,September 28,0,0,0,0,Grand Line,,,,,1000000.0
1343,Stansen,500.0,"['New Giant Warrior Pirates', ' Straw Hat Grand Fleet', "" Buggy's Delivery (former)""]",Pirate,Alive,May 27,0,0,0,0,Grand Line,79.0,1950.0,,,
1344,Stealth Black,931.0,['Germa 66 (fictional)'],,Alive,,0,0,0,0,,,,,,
1345,Stephen,,['Whitebeard Pirates'],Pet,Alive,,0,0,0,0,,,,,,
1346,StellySterry,586.0,,King of the Goa Kingdom,Alive,March 12,0,0,0,0,East Blue,8.0,180.0,S,,
1347,Staybe,361.0,['Water 7'],Station Manager,Alive,,0,0,0,0,,,,,,
1348,,,,,,,0,0,0,0,,,,,,
1349,Strawberry,420.0,['Marines'],Vice Admiral,Alive,January 5,0,0,0,0,,,,,,500000000.0
1350,Streusen,858.0,"['Big Mom Pirates', '  Rocks Pirates (former)']",Executive Chef,Alive,April 27,1,0,0,0,Grand Line,92.0,140.0,S,Paramecia,
1351,Stroganoff,908.0,['Levely'],King,Alive,,0,0,0,0,,,,,,
1352,Stronger,223.0,['Blackbeard Pirates'],Doc Q's horse,Alive,April 16,1,0,0,0,,,,,Mythical Zoan,
1353,Stussy,860.0,"['Vegapunk', '  CP0 (undercover, former)', '   Underworld (undercover)', '  MADS (former)']",Spy,Unknown,April 24,1,1,1,0,MADS Research,36.0,179.0,S,Zoan,
1354,Su,239.0,['Skypiea'],Pet,Alive,September 24,0,0,0,0,,,,,,
1355,SugamichiWarazane,931.0,['Fujin and Raijin'],,Alive,,0,0,0,0,,,,,,
1356,Sugar,682.0,['Donquixote Pirates'],Pirate Special Officer,Alive,October 22,1,0,0,0,North Blue,22.0,110.0,XF,Paramecia,
1357,Wannabi Luvd,963.0,['Germ Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1358,Wannabi Laikd,963.0,['Germ Pirates'],Pirate Captain,Alive,,0,0,0,0,,,,,,
1359,Suke,927.0,['Kyoshiro Family'],,Alive,,0,0,0,0,,,,,,
1360,Loki ClowninLohkee Clownin,536.0,,Impel Down Guard,Alive,,0,0,0,0,,,,,,
1361,Sukune,1151.0,,Sumo Wrestler,Alive,,0,0,0,0,,,,,,
1362,Suleiman,704.0,"['Beautiful Pirates', '  Underworld (former)', 'Straw Hat Grand Fleet']",Pirate,Alive,January 30,0,0,0,0,South Blue,40.0,240.0,S,,67000000.0
1363,Sambel,0.0,['Roger Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1364,Surume,604.0,['New Fish-Man Pirates (defected)'],Pet,Alive,June 9,0,0,0,0,North Blue,120.0,,S,,
1365,Suzume,401.0,,,Unknown,,0,0,0,0,,,,,,
1366,Sweetpea,514.0,['Kuja Pirates'],Pirate,Alive,January 14,0,0,0,0,Calm Belt,,,,,
1367,T-Bone,365.0,['Marines'],Marine Vice Admiral,Deceased,September 10,0,0,0,0,Grand Line,51.0,200.0,X,,500000000.0
1368,Otaka,969.0,['Hyougoro Family'],,Deceased,,0,0,0,0,,,,,,
1369,Tamikebao,951.0,['Kurozumi Family'],Retainer,Alive,,0,0,0,0,,,,,,
1370,Tabuhachiro,920.0,"['Kouzuki Family ', ' Ninja-Pirate-Mink-Samurai Alliance']",,Alive,,0,0,0,0,,,,,,
1371,Taco,905.0,,King of the Shishano Kingdom,Alive,December 9,0,0,0,0,,,,,,
1372,Takao,927.0,['Komurasaki'],Kamuro,Alive,,0,0,0,0,,,,,,
1373,Take,75.0,['Arlong Pirates'],Pirate,Alive,August 21,0,0,0,0,Grand Line,,,,,
1374,Tama,909.0,['Oide'],Pet,Alive,,0,0,0,0,,,,,,
1375,"Tamachibi,Tama",134.0,['Stool Restaurant'],,Alive,June 17,0,0,0,0,Grand Line,,,,,
1376,Tamago,651.0,['Big Mom Pirates'],Combatant,Alive,May 14,1,1,1,0,Grand Line,46.0,301.0,XF,Zoan,429000000.0
1377,Tamagon,325.0,"[""Galley-La Company (Zambai's Company Union)"", '  Franky Family  (former)']",Dismantler,Alive,,0,0,0,0,,,,,,
1378,OnionTamanegi,23.0,['Usopp Pirates (disbanded)'],Pretend Pirate (formerly),Alive,April 10,0,0,0,0,East Blue,9.0,124.0,S,,
1379,Tank Lepant,706.0,['Riku Family'],Army Commander (Viz: Military Captain),Alive,November 28,0,0,0,0,,,,,,
1380,Tansui,197.0,"['Macro Pirates', '  Sun Pirates (former)']",Pirate,Alive,,0,0,0,0,Grand Line,,,,,
1381,,713.0,['Tontatta Kingdom'],,Alive,,0,0,0,0,,,,,,
1382,"Taralan, Tararan",452.0,['Thriller Bark Pirates'],General Zombie,Deceased,,0,0,0,0,,,,,,
1383,Taro,0.0,['Roger Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1384,Taroimo,523.0,['Karakuri Island'],Cyborg animal,Alive,October 16,0,0,0,0,,,,,,
1385,Tashigi,96.0,"['Marines', ' G-5', '  Loguetown Marine Base (former)']",Captain,Alive,October 6,0,1,1,0,East Blue,21.0,170.0,S,,100000000.0
1386,Tate,234.0,['Whitebeard Pirates'],Nurse,Alive,,0,0,0,0,,,,,,
1387,Tea IV,823.0,['Levely'],King,Alive,,0,0,0,0,,,,,,
1388,Needa Hand,785.0,,Doctor,Alive,,0,0,0,0,,,,,,
1389,Tenjo-Sagari,980.0,['Beasts Pirates'],Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1390,Tensei,1054.0,['Marines'],Director of the Marine Bureau of Investigation,Alive,,0,0,0,0,,,,,,
1391,Terracotta,213.0,['Arabasta Kingdom'],Royal Head Chef,Alive,September 25,0,0,0,0,,,,,,
1392,Terry,223.0,,Bartender,Alive,,0,0,0,0,,,,,,
1393,Terry Gilteo,440.0,['Revolutionary Army'],Revolutionary Army Intelligence Controller,Alive,,0,0,0,0,,,,,,
1394,Tera,,,,Deceased,,0,0,0,0,,,,,,
1395,Tell,,,Carpenter,Alive,,0,0,0,0,East Blue,,,,,
1396,Thalassa Lucas,142.0,['Ilisia Kingdom'],King (former),Unknown,July 27,0,0,0,0,,,,,,
1397,Thatch,440.0,['Whitebeard Pirates'],4th Division Commander,Deceased,March 24,0,0,0,0,North Blue,,,,,
1398,Thormann,1117.0,['Giant Warrior Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1399,Tibbany Elizabeth,543.0,['Kamabakka Kingdom'],Okama,Alive,June 19,0,0,0,0,,,,,,
1400,Tilestone,323.0,['Galley-La Company'],Dock One Foreman ,Alive,January 6,0,0,0,0,Grand Line,33.0,255.0,S,,
1401,Togare,628.0,,,Alive,,0,0,0,0,Grand Line,,,,,
1402,Tokijiro,929.0,,,Alive,,0,0,0,0,,,,,,
1403,Tokikake,907.0,['Marines'],Vice Admiral,Alive,,0,0,0,0,,,,,,500000000.0
1404,Toko,927.0,"['Kouzuki Hiyori, Shimotsuki Family']",Kamuro,Alive,October 5,0,0,0,0,Grand Line,6.0,89.0,F,,
1405,Tom,352.0,"[""Tom's Workers""]",Shipwright,Deceased,March 16,0,0,0,0,Grand Line,,296.0,F,,
1406,Tomatito,956.0,,Musician,Alive,,0,0,0,0,,,,,,
1407,Tomato Gang,179.0,['Easter Egg'],Debt Collector,Alive,,0,0,0,0,,38.0,,,,
1408,Tomozo,960.0,,Shopkeeper,Unknown,,0,0,0,0,,,,,,
1409,Tonjil,650.0,,Nomad,Alive,,0,0,0,0,Grand Line,,,,,
1410,Tonjit,304.0,,"Nomad, Stilt walker",Alive,October 2,0,0,0,0,Grand Line,61.0,118.0,F,,
1411,Tonsfer,650.0,,Nomad,Alive,,0,0,0,0,Grand Line,,,,,
1412,Tony Tony Chopper,134.0,"['Straw Hat Pirates', 'Straw Hat Grand Fleet', 'Foxy Pirates (former, temporary)', 'Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Doctor,Alive,December 24,1,0,0,0,Grand Line,15.0,90.0,X,Zoan,1000.0
1413,Topknot,101.0,['Poseidon'],,Alive,,0,0,0,0,,,,,,
1414,St. Topman Warcury,233.0,"['Five Elders', '  World Nobles']",Co-Head of the World Government (Public),Alive,,0,0,0,0,,,,,,
1415,Torasaburo,815.0,,,Deceased,,0,0,0,0,,,,,,
1416,Tori,925.0,['Blackbeard Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1417,Tosa,1089.0,['Marines'],Vice Admiral,Alive,,0,0,1,0,,,,,,500000000.0
1418,"Toto,Toh-Toh,Tu-tu",163.0,['Koza'],Yuba villager,Alive,June 17,0,0,0,0,,,,,,
1419,Totts,498.0,['Bonney Pirates'],Fishmonger (former),Alive,,0,0,0,0,South Blue,,,,,
1420,Toyama Tsujigiro,909.0,,Magistrate,Unknown,,0,0,0,0,,,,,,
1421,Trafalgar D. Water Law,498.0,"['Heart Pirates', ' Clan of D.', 'Ninja-Pirate-Mink-Samurai Alliance (disbanded)', 'Seven Warlords of the Sea  (revoked)', '  Donquixote Pirates (defected)']",Pirate Captain,Alive,October 6,1,1,1,0,North Blue,24.0,191.0,F,Paramecia,3000000000.0
1422,Trafalgar Lammy,762.0,,,Deceased,,0,0,0,0,,,,,,
1423,Trebol,700.0,['Donquixote Pirates'],Pirate Executive Officer,Alive,March 18,1,1,1,0,North Blue,49.0,349.0,F,Paramecia,99000000.0
1424,Tristan,795.0,"['Mokomo Dukedom', ' Ninja-Pirate-Mink-Samurai Alliance']",Nurse,Alive,,0,0,0,0,,,,,,
1425,Tritobu,906.0,['Levely'],Prince,Alive,,0,0,0,0,,,,,,
1426,Tritoma,1156.0,['Kuja Pirates'],Empress of Amazon Lily,Deceased,,0,0,0,0,,,,,,
1427,Tsugaru Umi,909.0,['Nico Robin'],Geisha Master,Alive,,0,0,0,0,,,,,,
1428,Tsukimi,448.0,['Moon'],Scientist,Deceased,August 15,0,0,0,0,,,,,,
1429,Tsumonsieur Kamaya,392.0,['CP9 (former)'],Cipher Pol Agent,Unknown,,0,0,0,0,,,,,,
1430,Tsunagoro,947.0,['Ninja-Pirate-Mink-Samurai Alliance (disbanded)'],Yakuza boss,Alive,,0,0,0,0,,,,,,
1431,Antlerkov,537.0,['Newkama Land (former)'],Dancer,Alive,,0,0,0,0,,,,,,
1432,Tsuru,234.0,['Marines'],Vice Admiral,Alive,March 26,1,1,1,0,North Blue,74.0,204.0,X,Paramecia,500000000.0
1433,Ukkari Tsurube,971.0,['Kurozumi Family'],Retainer,Deceased,,0,0,0,0,,,,,,
1434,Tsurue Mon-no-Suke,933.0,,Machi-bugyō,Alive,,0,0,0,0,,,,,,
1435,Tsuru,912.0,,Tea House Owner,Alive,September 15,0,1,1,0,Grand Line,55.0,191.0,F,,
1436,Turk,598.0,['Fake Straw Hat Crew'],Pirate,Alive,October 29,0,0,0,0,East Blue,45.0,258.0,X,,
1437,Tyrannosaurus,323.0,['Iceburg'],Iceburg's pet,Alive,October 20,0,0,0,0,,,,,,
1438,Ubau,292.0,,God of Skypiea,Deceased,,0,0,0,0,Sky Islands,,,,,
1439,Moocy,706.0,['Corrida Colosseum'],Gladiator,Alive,April 21,0,0,0,0,,,,,,
1440,Ook-Ook,743.0,,,Alive,,0,0,0,0,,,,,,
1441,Ooklicia,877.0,['Niho Navy'],,Alive,,0,0,0,0,,,,,,
1442,UK,1029.0,['Kid Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1443,Carelesso,4.0,['Marines (Marine 153rd Branch)'],Marine Seaman Recruit,Alive,February 17,0,0,0,0,East Blue,,,,,100000.0
1444,Ukon,926.0,"['Kouzuki Family', '  Ninja-Pirate-Mink-Samurai Alliance']",Samurai,Alive,,0,0,0,0,,,,,,
1445,Ulti,977.0,"['Yamato', '  Beasts Pirates (Tobiroppo) (former)']",Shinuchi (former),Alive,January 4,1,1,1,0,Grand Line,22.0,173.0,XF,Ancient Zoan,400000000.0
1446,Ultra King,169.0,['Rain Dinners'],Assistant-Manager,Alive,,0,0,0,0,,,,,,
1447,Umit,860.0,"['Underworld', '  Umit Shipping']","Shipping Magnate (海運王, Kaiun-ō?, Viz: ""Shipping King"")",Alive,September 23,0,0,0,0,,,,,,
1448,Chin,625.0,['Poseidon'],,Alive,,0,0,0,0,,,,,,
1449,Yurusumaji Mask,,['Easter Egg'],Pandaman's rival,Alive,,0,0,0,0,,,,,,
1450,Uni,810.0,"['Heart Pirates ', ' Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Pirate,Unknown,,0,0,0,0,,,,,,
1451,Unigaro,445.0,['Thriller Bark Pirates'],Wild Zombie,Deceased,,0,0,0,0,,,,,,
1452,Urashima,913.0,,Sumo Wrestler,Alive,,0,0,0,0,,,,,,
1453,Uraya Mashikatta,956.0,,Pirate,Alive,,0,0,0,0,,,,,,
1454,Urban,1089.0,['Marines'],Vice Admiral,Alive,,1,1,0,0,,,,,Paramecia,500000000.0
1455,,964.0,,,Alive,,0,0,0,0,,,,,,
1456,Urouge,498.0,['Fallen Monk Pirates'],Pirate Captain,Alive,August 1,0,0,0,0,Sky Island,45.0,388.0,S,,108000000.0
1457,,22.0,['Animals of the Island of Rare Animals'],,Alive,,0,0,0,0,,,,,,
1458,Berry,,,,,,0,0,0,0,,,,,,
1459,Bunkov,537.0,['Newkama Land (former)'],"Dancer, Prisoner of the Great Prison (former)",Alive,,0,0,0,0,,,,,,
1460,Ushiano,905.0,['Revolutionary Army'],West Army Deputy Commander,Alive,,0,0,0,0,,,,,,
1461,Usunoro,978.0,['Beasts Pirates (Armored Division)'],Shinuchi,Alive,,1,0,0,0,,,,,Artificial Zoan,
1462,Usopp,23.0,"['Straw Hat Pirates', 'Straw Hat Grand Fleet', 'Usopp Pirates (disbanded)', 'Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Sniper,Alive,April 1,0,1,0,0,East Blue,17.0,176.0,S,,500000000.0
1463,Uta,1055.0,['Red Hair Pirates (former)'],Singer,Unknown,October 1,1,0,0,0,,21.0,169.0,XF,Paramecia,
1464,Uwattsura,936.0,['Beasts Pirates'],Waiter,Alive,,0,0,0,0,,,,,,
1465,Uzu,658.0,,,Alive,,0,0,0,0,,,,,,
1466,Uzuki Namida,949.0,['Uzuki Family'],Samurai,Alive,,0,0,0,0,,,,,,
1467,Uzuki Tempura,1024.0,['Uzuki Family'],Samurai,Deceased,July 23,0,0,1,0,Grand Line,,334.0,X,,
1468,Van AugurVan OgreVan Auger,222.0,['Blackbeard Pirates'],Titanic Captain (Captain of the Third Ship),Alive,October 5,1,0,0,0,East Blue,25.0,340.0,X,Paramecia,64000000.0
1469,Vander Decken,606.0,['Flying Dutchman'],Captain,Deceased,,0,0,0,0,,,,,,
1470,Vander Decken IX,606.0,"['Flying Pirates', '  Ally of the New Fish-Man Pirates (former)']",Pirate,Alive,August 22,1,0,0,0,Grand Line,35.0,352.0,XF,Paramecia,0.0
1471,Vasco Shot,575.0,"['Blackbeard Pirates', '   Impel Down  (former)']",Titanic Captain (Captain of the Eighth Ship),Alive,August 5,1,0,0,0,South Blue,36.0,573.0,X,Paramecia,0.0
1472,Vegapants,,,,Alive,,0,0,0,0,,,,,,
1473,Dr. Vegapunk,684.0,"['MADS (former)', '  Marines (former) (SSG)']",Scientist,Deceased,August 9,1,0,0,0,Grand Line,,31.0,S,Paramecia,
1474,Vergo,671.0,"['Donquixote Pirates', '  Marines  (undercover)', '  Marine G-5  (undercover)']",Pirate  Elite Officer,Deceased,July 5,0,1,1,0,North Blue,,247.0,X,,
1475,Berry Good,426.0,['Marines'],Marine Captain,Alive,September 10,1,0,0,0,,,,,Paramecia,100000000.0
1476,Victoria Cindry,446.0,"['Thriller Bark Pirates', ' Dr. Hogback']",Actress (in life),Deceased,May 4,0,0,0,0,West Blue,,188.0,F,,
1477,Victoria Broth Splatterina,,,,Deceased,,0,0,0,0,,,,,,
1478,Vincent,956.0,['Sankan Kingdom'],Prince,Alive,,0,0,0,0,,,,,,
1479,Vinsmoke Ichiji,828.0,"['Vinsmoke Family', ' Germa Kingdom', ' Germa 66']",Prince,Alive,March 2,0,0,0,0,North Blue,21.0,186.0,S (RH-),,
1480,Vinsmoke Judge,832.0,"['Vinsmoke Family', ' Germa Kingdom', ' Germa 66', '  NEO MADS', '  MADS (former)']",King of the Germa Kingdom,Alive,May 12,0,0,1,0,North Blue,56.0,272.0,S,,
1481,Vinsmoke Niji,828.0,"['Vinsmoke Family', ' Germa Kingdom', ' Germa 66']",Prince,Alive,March 2,0,0,0,0,North Blue,21.0,185.0,S (RH-),,
1482,Vinsmoke Reiju,826.0,"['Vinsmoke Family', ' Germa Kingdom', ' Germa 66']",Princess,Alive,November 30,0,0,0,0,North Blue,24.0,173.0,F,,
1483,Vinsmoke Sora,841.0,"['Vinsmoke Family', ' Germa Kingdom']",Queen of the Germa Kingdom,Deceased,July 9,0,0,0,0,,,,,,
1484,Vinsmoke Yonji,825.0,"['Vinsmoke Family', ' Germa Kingdom', ' Germa 66']",Prince,Alive,March 2,0,0,0,0,North Blue,21.0,194.0,S (RH-),,
1485,Viola,703.0,"['Riku Family ', ' Donquixote Pirates (defected)']",Princess of Dressrosa,Alive,April 30,1,0,0,0,Grand Line,29.0,178.0,X,Paramecia,
1486,Vista,552.0,['Whitebeard Pirates  (former)'],5th Division Commander (former),Alive,February 5,0,1,1,0,North Blue,45.0,328.0,X,,0.0
1487,Vitan,553.0,['Whitebeard Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1488,Vito,812.0,['Fire Tank Pirates'],"Pirate, Advisor",Alive,October 21,0,0,0,0,West Blue,36.0,242.0,S,,95000000.0
1489,Wadatsumi,606.0,"['Sun Pirates', '  Flying Pirates (former)']",Pirate,Alive,February 9,0,0,0,0,Grand Line,25.0,8000.0,F,,
1490,Wakasa,915.0,,Restaurant Owner,Alive,,0,0,0,0,,,,,,
1491,,,,,,,0,0,0,0,,,,,,
1492,Wallace,552.0,['Spade Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1493,Wallem,561.0,['Ally of the Whitebeard Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1494,Wanda,804.0,"['Mokomo Dukedom', ' Inuarashi Musketeer Squad', '  Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Musketeer,Alive,November 1,0,0,0,0,Grand Line,28.0,181.0,F,,
1495,Warney,804.0,['Wanda'],,Alive,,0,0,0,0,,,,,,
1496,Wanyudo,1005.0,['Beasts Pirates'],Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1497,Wanze,367.0,['CP7'],Cipher Pol Agent,Alive,September 4,0,0,0,0,West Blue,26.0,173.0,F,,
1498,Wapol,131.0,"['Evil Black Drum Kingdom', '  Drum Kingdom (former)', '   Bliking Pirates  (disbanded)']",King of the Evil Black Drum Kingdom,Alive,August 9,1,0,0,0,Grand Line,27.0,207.0,X,Paramecia,
1499,Warashi,269.0,['Shandia'],Shandia Warrior,Alive,,0,0,0,0,,,,,,
1500,SugamichiWarazane,931.0,['Fujin and Raijin'],,Alive,,0,0,0,0,,,,,,
1501,Warrior God,1175.0,,,Deceased,,1,0,0,0,,,,,Mythical Zoan,
1502,Waruno Furishiro,926.0,,,Alive,,0,0,0,0,,,,,,
1503,Wellington,763.0,,Pirate,Unknown,,0,0,0,0,,,,,,10000000.0
1504,Wheel,906.0,['Levely'],Prince,Alive,,0,0,0,0,,,,,,
1505,Whitey Bay,556.0,['Whitebeard Pirates'],Pirate,Alive,October 31,0,0,0,0,,,,,,0.0
1506,Who's-Who,977.0,"['Beasts Pirates (Tobiroppo)', "" Who's-Who Pirates (former)"", '  CP9 (former)', '']",Shinuchi,Alive,March 15,1,1,1,0,North Blue,38.0,336.0,F,Ancient Zoan,546000000.0
1507,WickaWicca,705.0,"['Tontatta Kingdom Scouting Unit', '  Straw Hat Grand Fleet']",Scout,Alive,,0,0,0,0,,27.0,,,,
1508,,,,,,,0,0,0,0,,,,,,
1509,Wire,500.0,"['Kid Pirates ', ' Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Pirate,Unknown,July 18,0,0,0,0,South Blue,,,,,
1510,Wolf,1142.0,['Walrus School'],Gym Teacher,Alive,,0,0,0,0,,,,,,
1511,Woop Slap,1.0,['Foosha Village'],Mayor,Alive,February 28,0,0,0,0,East Blue,,,,,
1512,Wyper,237.0,"['Shandia', "" God's Guards""]",Shandia Warrior,Alive,August 18,0,0,0,0,Sky Islands,22.0,183.0,X,,
1513,X. Drake,498.0,"['Marines (SWORD)', ' Drake Pirates', ' Beasts Pirates (Tobiroppo, former)', '   Barrels Pirates (defected)', ' Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Captain of SWORD,Alive,October 24,1,0,0,0,North Blue,31.0,233.0,X,Ancient Zoan,222000000.0
1514,Yama,254.0,['Enel (former)'],Commander of the Divine Soldiers  (former),Unknown,October 3,0,0,0,0,Sky Islands,43.0,366.0,F,,
1515,Yamakaji,420.0,['Marines'],Vice Admiral,Alive,April 5,0,0,0,0,,,,,,500000000.0
1516,Yamanba,998.0,['Beasts Pirates'],Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1517,Yamato,971.0,"['Ninja-Pirate-Mink-Samurai Alliance (disbanded)', '  Beasts Pirates (defected)']",,Alive,November 3,1,1,1,1,,28.0,263.0,F,Mythical Zoan,
1518,Yame,917.0,,,Alive,,0,0,0,0,,,,,,
1519,Yamenahare,436.0,['Marumieta'],Manservant,Alive,,0,0,0,0,,,,,,
1520,Yamon,1158.0,['Roger Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1521,Yarisugi,673.0,"['Marines', ' G-5']",Commodore,Alive,,0,0,0,0,,,220.0,,,100000000.0
1522,Yasopp,1.0,['Red Hair Pirates'],Pirate,Alive,August 2,0,1,0,0,East Blue,47.0,183.0,S,,0.0
1523,Yatappe,952.0,['Ninja-Pirate-Mink-Samurai Alliance (disbanded)'],Yakuza boss,Alive,,0,0,0,0,,,,,,
1524,Yazaemon,931.0,"['Beasts Pirates', '  Orochi Oniwabanshu (former)']",Ninja,Alive,August 8,0,0,0,0,Grand Line,24.0,180.0,S,,
1525,Ylva,1134.0,['Walrus School'],Student,Alive,,0,0,0,0,,,,,,
1526,Yokan,915.0,,Doctor,Alive,,0,0,0,0,,,,,,
1527,Yokozuna,322.0,"[""Tom's Workers (former)""]",,Alive,,0,0,0,0,,,,,,
1528,Yomo,806.0,"['Mokomo Dukedom (Inuarashi Musketeer Squad)', '  Ninja-Pirate-Mink-Samurai Alliance']",Musketeer,Alive,,0,0,0,0,,,,,,
1529,Guppy Mermaid Quintuplets,608.0,,,Alive,,0,0,0,0,Grand Line,,,,,
1530,Guppy Mermaid Quintuplets,608.0,,,Alive,,0,0,0,0,Grand Line,,,,,
1531,,,,,,,0,0,0,0,,,,,,
1532,Yorki,103.0,['Rumbar Pirates'],Pirate,Unknown,April 9,0,0,0,0,,,,,,0.0
1533,Yosaku,42.0,"['Johnny', "" Roronoa Zoro's band (former)""]",Bounty Hunter (former),Alive,November 10,0,0,0,0,East Blue,24.0,185.0,F,,
1534,Yoshimoto,157.0,,Restaurant owner,Alive,,0,0,0,0,,,,,,
1535,Yotsubane,269.0,['Shandia'],Shandia Warrior,Alive,,0,0,0,0,,,,,,
1536,Yu,98.0,,,Alive,July 19,0,0,0,0,East Blue,,,,,
1537,Yuey,966.0,['Roger Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1538,Yuki,129.0,,,Unknown,December 17,0,0,0,0,Grand Line,,,,,
1539,Eureka,151.0,['Tulip Pirates'],Pirate Captain,Alive,,0,0,0,0,,,,,,
1540,Zabo,241.0,,,Deceased,,0,0,0,0,,,,,,
1541,Zayde,391.0,['Ohara Archaeologists'],Archaeologist,Deceased,,0,0,0,0,,,,,,
1542,Zala,155.0,"['New Spiders Cafe', ' Baroque Works   (Former)']",Spiders Cafe Owner,Alive,July 30,1,0,0,0,Grand Line,26.0,187.0,X,Paramecia,35000000.0
1543,Zambai,324.0,"[""Galley-La Company (Zambai's Company Union)"", '  Franky Family  (former)']",Dismantler,Alive,March 8,0,0,0,0,Grand Line,33.0,227.0,S,,
1544,Zangirimaru,948.0,['Ninja-Pirate-Mink-Samurai Alliance'],Prisoner (former),Alive,,0,0,0,0,,,,,,
1545,Zanki,991.0,['Beasts Pirates (Numbers)'],,Alive,,0,0,0,0,,,,,,
1546,Zeff,43.0,"['Baratie', ' Cook Pirates (former)']","Head Chef of Baratie, Pirate Captain (former)",Alive,April 2,0,0,0,0,East Blue,65.0,189.0,XF,,0.0
1547,Zeo,611.0,['New Fish-Man Pirates'],Pirate,Alive,November 11,0,0,0,0,Grand Line,30.0,325.0,X,,
1548,Zepo,850.0,['Nox Pirates'],Pirate ,Deceased,,0,0,0,0,,,,,,
1549,Zeus,827.0,"['Straw Hat Pirates', '  Big Mom Pirates (defected) ', ' Rocks Pirates (former)']","Partner (相棒, Aibō?, Viz: ""Sidekick"")",Alive,June 26,0,0,0,0,Grand Line,44.0,232.0,,,
1550,Zodia,553.0,['Whitebeard Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1551,Burr,533.0,['Marines G-1 Branch'],Marine Lieutenant,Alive,,0,0,0,0,,,,,,1000000.0
1552,Zukka,564.0,['Ally of the Whitebeard Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1553,Zunesha,802.0,,,Alive,December 18,0,0,0,0,Grand Line,1000.0,5000.0,,,
1554,Zururin,621.0,,,Alive,,0,0,0,0,Grand Line,,,,,
